date,hour,patients,visits,speciality,humidity,temperature,aqi,rainfall,holiday,revisit,lagged
2021-11-06,13,16,17,Cardiology,48.15,14.77,313,6.57,0,1,13
2021-11-06,14,21,22,General Medicine,84.03,21.67,240,2.25,0,0,17
2021-11-06,15,31,32,General Medicine,68.2,13.24,121,4.72,0,1,28
2021-11-06,16,24,24,Orthopedics,59.46,30.23,131,3.29,0,1,24
2021-11-06,17,30,33,General Medicine,84.58,39.95,379,0.0,0,1,32
2021-11-06,18,52,56,Pediatrics,61.06,26.93,112,1.63,0,0,55
2021-11-06,19,38,45,ENT,94.02,37.27,275,5.05,0,0,34
2021-11-06,20,40,45,Pediatrics,76.47,27.34,305,15.53,0,1,36
2021-11-06,21,37,36,General Medicine,61.43,23.88,202,0.0,0,0,34
2021-11-06,22,15,20,General Medicine,94.02,19.68,115,8.43,0,1,15
2021-11-06,23,26,23,Orthopedics,59.26,28.96,396,0.0,0,0,28
2021-11-07,0,26,24,ENT,69.32,22.66,278,0.0,0,1,29
2021-11-07,1,26,27,General Medicine,54.22,25.98,298,0.0,0,0,25
2021-11-07,2,18,19,Neurology,91.36,10.16,194,8.01,0,0,21
2021-11-07,3,20,21,Dermatology,34.96,8.96,252,8.12,0,1,17
2021-11-07,4,17,18,Neurology,67.33,28.69,381,2.38,0,0,15
2021-11-07,5,19,19,Cardiology,55.18,30.98,155,2.52,0,0,14
2021-11-07,6,20,27,Cardiology,77.53,32.44,214,5.56,0,0,18
2021-11-07,7,27,35,Cardiology,71.48,24.37,63,10.85,0,1,29
2021-11-07,8,30,36,Neurology,69.13,8.54,253,3.59,0,0,25
2021-11-07,9,27,34,Orthopedics,65.67,34.02,157,0.0,0,0,23
2021-11-07,10,45,47,Dermatology,51.17,41.77,169,0.0,0,1,45
2021-11-07,11,42,43,Cardiology,66.89,17.48,80,9.8,0,0,40
2021-11-07,12,29,32,Pediatrics,59.16,11.26,69,8.0,0,1,25
2021-11-07,13,22,22,Dermatology,90.32,29.36,290,16.88,0,0,24
2021-11-07,14,26,26,Neurology,54.96,19.17,218,0.0,0,0,29
2021-11-07,15,18,21,General Medicine,40.27,18.31,157,0.0,0,0,13
2021-11-07,16,31,32,General Medicine,50.59,41.64,365,0.38,0,0,33
2021-11-07,17,39,44,ENT,45.83,40.84,280,0.0,0,0,42
2021-11-07,18,44,42,Cardiology,63.16,9.01,203,0.0,0,0,43
2021-11-07,19,39,41,Neurology,28.53,38.14,399,0.0,0,0,37
2021-11-07,20,35,35,Cardiology,33.66,19.91,74,11.76,0,0,38
2021-11-07,21,40,45,General Medicine,83.7,17.04,203,6.49,0,0,35
2021-11-07,22,23,31,Neurology,53.35,14.14,135,7.59,1,0,20
2021-11-07,23,26,27,Neurology,35.37,32.62,398,9.12,0,0,21
2021-11-08,0,24,29,Pediatrics,54.2,29.6,224,1.22,0,0,21
2021-11-08,1,33,31,Cardiology,44.26,35.48,293,7.37,0,0,34
2021-11-08,2,20,19,Orthopedics,70.77,27.07,197,4.53,0,1,16
2021-11-08,3,26,31,Neurology,76.46,30.31,80,6.16,0,0,22
2021-11-08,4,36,39,ENT,92.97,24.45,250,0.0,0,0,39
2021-11-08,5,25,24,ENT,27.69,38.47,222,0.0,0,0,29
2021-11-08,6,21,28,Dermatology,79.2,13.3,64,0.03,0,0,20
2021-11-08,7,19,25,Pediatrics,40.2,14.08,68,8.97,0,1,15
2021-11-08,8,47,52,General Medicine,57.05,20.16,242,3.42,0,0,50
2021-11-08,9,43,42,General Medicine,55.38,24.51,109,7.53,0,1,39
2021-11-08,10,55,56,Dermatology,61.69,32.52,271,0.37,0,1,59
2021-11-08,11,39,43,Orthopedics,55.92,8.89,299,0.6,0,0,39
2021-11-08,12,37,36,Dermatology,77.16,38.86,183,0.0,0,0,41
2021-11-08,13,21,22,General Medicine,55.12,15.2,396,9.85,0,0,16
2021-11-08,14,31,32,Orthopedics,33.18,38.09,84,0.0,0,0,29
2021-11-08,15,32,33,Dermatology,63.24,12.08,256,4.48,0,0,33
2021-11-08,16,24,23,Pediatrics,74.31,12.05,100,3.28,0,1,24
2021-11-08,17,36,42,General Medicine,89.84,18.2,276,4.7,0,0,33
2021-11-08,18,42,45,General Medicine,77.6,17.76,331,15.04,0,0,40
2021-11-08,19,49,46,General Medicine,64.28,28.83,306,0.0,0,0,45
2021-11-08,20,42,45,Neurology,53.03,27.0,151,0.72,1,0,38
2021-11-08,21,40,46,General Medicine,33.21,29.13,278,8.15,0,1,40
2021-11-08,22,33,35,Neurology,38.51,30.24,237,2.41,0,0,28
2021-11-08,23,23,28,Neurology,31.47,14.83,346,4.23,0,0,19
2021-11-09,0,28,28,Neurology,43.75,12.26,276,0.0,1,1,32
2021-11-09,1,28,34,Neurology,65.45,10.21,308,5.99,0,1,26
2021-11-09,2,27,32,General Medicine,56.75,39.65,397,0.0,0,1,26
2021-11-09,3,22,22,Pediatrics,77.43,21.87,262,0.0,0,0,24
2021-11-09,4,21,21,Neurology,65.88,23.11,164,3.0,0,1,19
2021-11-09,5,35,35,Neurology,93.93,10.41,372,0.0,0,0,30
2021-11-09,6,25,25,Neurology,88.78,13.3,79,7.61,0,0,26
2021-11-09,7,35,37,Neurology,31.3,23.45,361,0.0,0,0,38
2021-11-09,8,41,47,Dermatology,50.93,17.74,298,2.08,0,1,36
2021-11-09,9,35,37,General Medicine,44.79,25.95,100,6.96,0,0,30
2021-11-09,10,43,41,Neurology,93.84,20.05,288,0.0,0,0,42
2021-11-09,11,52,52,Neurology,35.95,10.0,335,0.0,0,0,53
2021-11-09,12,45,54,Cardiology,62.63,25.56,98,0.0,0,0,45
2021-11-09,13,29,36,Dermatology,30.47,28.77,94,0.0,0,0,30
2021-11-09,14,32,33,Neurology,49.32,22.61,259,0.0,1,1,34
2021-11-09,15,17,17,General Medicine,40.07,41.76,120,0.6,0,0,14
2021-11-09,16,22,31,Dermatology,46.13,20.71,66,0.0,0,0,20
2021-11-09,17,37,43,Dermatology,31.42,34.33,320,2.4,0,0,37
2021-11-09,18,43,43,Cardiology,38.27,30.74,145,2.41,0,0,42
2021-11-09,19,46,50,Pediatrics,49.0,10.84,275,1.65,0,0,47
2021-11-09,20,38,35,ENT,36.26,35.61,313,0.35,0,1,42
2021-11-09,21,39,36,Orthopedics,39.76,14.36,338,8.17,0,0,37
2021-11-09,22,24,32,Dermatology,74.78,12.43,96,0.0,0,0,20
2021-11-09,23,29,33,ENT,83.37,35.9,369,0.33,0,0,24
2021-11-10,0,24,26,Pediatrics,88.29,27.8,326,0.0,0,0,25
2021-11-10,1,19,20,Cardiology,31.68,37.85,84,9.01,0,0,15
2021-11-10,2,27,27,ENT,84.5,18.86,131,2.33,0,0,25
2021-11-10,3,20,22,Orthopedics,90.62,10.75,164,0.0,0,0,20
2021-11-10,4,39,37,Orthopedics,91.09,16.82,278,0.56,0,0,37
2021-11-10,5,26,24,ENT,65.7,29.43,335,12.81,0,0,23
2021-11-10,6,24,25,General Medicine,56.58,25.11,356,9.0,0,0,28
2021-11-10,7,27,26,Pediatrics,93.61,33.75,186,4.73,0,0,25
2021-11-10,8,40,37,Dermatology,67.83,32.68,359,0.0,0,0,36
2021-11-10,9,43,41,Orthopedics,79.57,34.87,353,0.0,1,0,47
2021-11-10,10,40,41,General Medicine,75.11,36.8,231,0.0,0,0,40
2021-11-10,11,46,53,General Medicine,46.79,24.78,164,0.0,0,0,48
2021-11-10,12,41,40,Neurology,44.92,9.7,335,11.39,0,0,40
2021-11-10,13,26,26,Cardiology,32.94,21.32,220,0.0,0,1,30
2021-11-10,14,27,30,ENT,87.72,31.96,236,2.27,0,0,29
2021-11-10,15,30,27,Cardiology,89.68,27.57,344,0.0,1,0,34
2021-11-10,16,24,24,Pediatrics,44.88,26.21,212,0.0,1,0,20
2021-11-10,17,49,48,Pediatrics,88.26,40.66,395,2.19,0,0,50
2021-11-10,18,34,33,Cardiology,92.46,24.39,213,3.68,1,0,30
2021-11-10,19,47,52,Cardiology,57.65,32.07,87,4.98,0,1,42
2021-11-10,20,38,40,Dermatology,66.7,20.34,115,0.0,0,0,38
2021-11-10,21,44,49,Neurology,79.06,34.43,91,13.32,0,1,41
2021-11-10,22,22,25,Neurology,67.25,8.31,386,5.1,0,1,19
2021-11-10,23,25,32,ENT,69.0,28.08,138,0.0,0,1,23
2021-11-11,0,23,22,General Medicine,72.34,34.53,273,0.0,0,0,23
2021-11-11,1,30,34,Pediatrics,34.56,33.74,174,0.0,0,0,29
2021-11-11,2,27,30,Pediatrics,83.77,29.19,336,0.73,0,0,28
2021-11-11,3,20,19,Orthopedics,64.0,28.39,136,4.85,0,0,19
2021-11-11,4,28,27,Dermatology,30.22,11.5,102,6.28,0,0,31
2021-11-11,5,21,22,Orthopedics,25.31,26.25,196,10.44,1,0,22
2021-11-11,6,24,29,Orthopedics,30.58,24.81,372,15.73,0,1,24
2021-11-11,7,26,30,ENT,51.07,25.96,379,2.43,0,0,22
2021-11-11,8,41,49,Neurology,91.17,13.49,135,9.47,0,1,39
2021-11-11,9,43,49,Neurology,30.39,20.69,371,5.43,0,1,38
2021-11-11,10,35,41,General Medicine,58.73,20.64,160,5.65,0,0,33
2021-11-11,11,38,38,General Medicine,73.04,23.02,171,7.61,0,0,35
2021-11-11,12,48,53,Neurology,87.48,11.39,240,2.44,0,0,47
2021-11-11,13,23,31,Dermatology,82.43,31.1,111,8.88,0,0,18
2021-11-11,14,29,34,Neurology,46.29,13.58,256,0.0,0,0,29
2021-11-11,15,22,29,Dermatology,47.7,31.63,271,0.0,0,1,23
2021-11-11,16,26,33,Dermatology,34.64,24.81,225,2.39,0,0,26
2021-11-11,17,38,39,General Medicine,86.66,20.59,222,8.7,1,1,41
2021-11-11,18,26,33,Pediatrics,32.52,20.53,166,10.05,0,1,25
2021-11-11,19,38,45,ENT,27.34,37.47,234,5.14,0,1,42
2021-11-11,20,49,48,General Medicine,74.02,41.55,293,0.0,0,1,46
2021-11-11,21,44,49,Neurology,90.46,28.36,167,7.78,0,1,44
2021-11-11,22,27,24,Dermatology,34.9,22.36,348,3.8,0,1,23
2021-11-11,23,18,20,ENT,91.83,23.81,379,4.35,0,1,14
2021-11-12,0,32,32,Pediatrics,27.36,23.79,252,8.37,0,1,34
2021-11-12,1,21,25,Cardiology,51.47,10.93,144,8.53,0,0,25
2021-11-12,2,21,25,Pediatrics,73.83,38.65,138,0.0,0,0,20
2021-11-12,3,37,35,Orthopedics,55.75,35.85,351,0.0,0,0,40
2021-11-12,4,30,30,Pediatrics,38.31,30.79,250,1.41,0,1,28
2021-11-12,5,19,22,Neurology,50.1,10.8,68,7.29,0,0,16
2021-11-12,6,26,27,Pediatrics,75.8,41.31,271,0.0,0,0,27
2021-11-12,7,30,28,Pediatrics,76.88,31.67,338,6.2,0,0,33
2021-11-12,8,45,46,Cardiology,94.7,21.26,101,0.0,0,1,45
2021-11-12,9,40,42,General Medicine,66.55,11.34,83,4.16,1,0,41
2021-11-12,10,41,44,Neurology,47.92,36.67,72,8.7,0,0,38
2021-11-12,11,40,44,Neurology,41.04,27.32,220,17.15,0,0,36
2021-11-12,12,37,40,Dermatology,25.78,29.84,96,10.26,0,0,33
2021-11-12,13,22,31,Cardiology,27.46,40.02,97,2.46,0,0,18
2021-11-12,14,33,34,Neurology,52.34,15.69,185,9.58,0,1,37
2021-11-12,15,25,24,ENT,75.83,12.55,386,9.78,0,0,29
2021-11-12,16,30,37,Neurology,84.08,26.76,205,3.09,0,1,32
2021-11-12,17,32,38,Neurology,58.23,33.31,295,8.1,0,0,28
2021-11-12,18,44,50,Neurology,68.25,10.83,334,8.41,0,0,42
2021-11-12,19,54,58,Dermatology,90.96,35.83,316,14.3,1,0,52
2021-11-12,20,54,55,General Medicine,74.02,18.72,389,10.35,0,0,53
2021-11-12,21,46,46,General Medicine,53.16,40.56,197,0.66,0,0,50
2021-11-12,22,31,30,Pediatrics,91.97,38.93,379,13.6,1,0,33
2021-11-12,23,27,34,Orthopedics,78.18,24.74,135,0.0,0,0,26
2021-11-13,0,20,20,ENT,34.45,25.59,221,10.09,0,1,17
2021-11-13,1,19,23,Cardiology,30.8,22.32,310,5.88,0,1,15
2021-11-13,2,17,20,ENT,64.93,12.46,158,0.0,0,0,13
2021-11-13,3,18,24,Orthopedics,64.83,33.38,196,0.0,0,0,18
2021-11-13,4,25,27,Orthopedics,48.93,19.34,308,1.51,0,1,29
2021-11-13,5,25,25,Neurology,78.4,16.98,118,1.55,0,1,23
2021-11-13,6,18,17,Pediatrics,54.52,21.76,315,2.06,0,0,21
2021-11-13,7,22,29,Dermatology,84.15,37.05,235,4.85,0,1,17
2021-11-13,8,40,46,Dermatology,49.27,33.66,299,19.31,0,1,35
2021-11-13,9,35,38,Pediatrics,55.07,11.46,275,15.0,0,1,30
2021-11-13,10,31,32,Cardiology,88.38,24.81,71,11.7,0,1,27
2021-11-13,11,36,42,Pediatrics,25.89,15.49,326,6.25,0,0,32
2021-11-13,12,36,39,Pediatrics,59.56,35.12,348,3.87,0,1,35
2021-11-13,13,25,29,Pediatrics,51.67,23.05,290,0.0,0,0,29
2021-11-13,14,22,27,Neurology,84.85,28.27,186,0.0,0,0,17
2021-11-13,15,24,23,Neurology,28.33,18.79,214,0.0,0,1,24
2021-11-13,16,17,24,Orthopedics,63.37,32.41,176,2.9,0,0,13
2021-11-13,17,43,48,Cardiology,45.47,25.77,237,5.26,0,0,41
2021-11-13,18,34,37,ENT,48.22,31.92,346,0.0,0,0,37
2021-11-13,19,40,39,Pediatrics,35.38,32.11,210,0.0,0,0,42
2021-11-13,20,38,37,Neurology,59.55,13.71,284,16.6,0,1,35
2021-11-13,21,33,32,Pediatrics,88.4,8.16,323,0.0,0,0,34
2021-11-13,22,16,15,Neurology,36.15,34.37,252,0.0,1,0,18
2021-11-13,23,27,31,Dermatology,33.03,40.1,239,0.0,0,0,23
2021-11-14,0,19,25,Dermatology,61.29,15.11,397,8.16,0,1,16
2021-11-14,1,22,29,Orthopedics,68.4,36.76,84,7.39,0,0,18
2021-11-14,2,21,25,Neurology,43.91,8.22,249,0.59,0,0,20
2021-11-14,3,18,24,ENT,90.47,13.02,64,0.0,0,0,20
2021-11-14,4,28,31,Cardiology,31.31,40.41,63,3.04,0,0,25
2021-11-14,5,25,28,Pediatrics,47.59,12.47,398,12.97,0,0,27
2021-11-14,6,19,24,Dermatology,83.65,40.5,395,0.0,0,0,23
2021-11-14,7,22,23,ENT,35.1,39.75,351,0.86,0,0,21
2021-11-14,8,29,34,Cardiology,89.39,10.37,225,0.0,0,0,29
2021-11-14,9,49,51,Dermatology,37.51,28.91,360,1.01,0,1,45
2021-11-14,10,33,34,ENT,28.85,26.95,138,10.68,0,0,37
2021-11-14,11,38,38,Pediatrics,91.54,25.96,344,1.57,0,0,42
2021-11-14,12,39,41,Cardiology,36.21,31.84,313,2.35,0,1,34
2021-11-14,13,26,27,General Medicine,74.58,9.98,260,2.54,0,0,21
2021-11-14,14,34,35,General Medicine,41.78,10.63,347,0.0,0,0,38
2021-11-14,15,21,21,Orthopedics,40.84,12.64,88,4.95,0,0,17
2021-11-14,16,13,17,ENT,77.56,27.81,243,5.63,0,1,15
2021-11-14,17,37,44,Pediatrics,66.92,18.77,101,2.35,0,0,36
2021-11-14,18,44,48,ENT,28.88,29.32,208,0.0,0,1,40
2021-11-14,19,41,38,Dermatology,61.58,17.25,341,0.0,0,0,44
2021-11-14,20,52,59,Cardiology,58.3,32.43,222,6.42,0,0,48
2021-11-14,21,35,36,Neurology,93.04,20.03,203,0.0,0,0,38
2021-11-14,22,18,22,Dermatology,64.46,19.65,171,2.95,0,1,22
2021-11-14,23,20,21,Cardiology,79.33,40.92,344,2.56,0,1,21
2021-11-15,0,27,35,Dermatology,51.45,11.9,170,2.22,1,0,29
2021-11-15,1,22,27,Cardiology,89.17,26.46,208,5.28,0,0,17
2021-11-15,2,22,31,Cardiology,45.48,24.04,88,1.38,0,0,22
2021-11-15,3,21,25,General Medicine,78.33,13.93,192,2.21,0,1,22
2021-11-15,4,32,34,Pediatrics,79.5,32.91,150,9.54,0,0,32
2021-11-15,5,26,32,General Medicine,90.91,36.68,100,7.93,0,0,25
2021-11-15,6,28,29,ENT,66.67,29.98,330,0.0,0,1,32
2021-11-15,7,37,42,Neurology,86.4,11.95,358,10.67,0,0,35
2021-11-15,8,43,50,General Medicine,83.01,38.44,95,16.37,0,0,46
2021-11-15,9,38,38,ENT,90.73,13.41,306,0.0,0,1,39
2021-11-15,10,36,40,ENT,60.54,23.34,182,3.6,0,0,34
2021-11-15,11,37,40,Neurology,69.3,23.49,131,1.32,0,1,35
2021-11-15,12,47,50,Cardiology,88.25,12.09,188,0.0,0,0,46
2021-11-15,13,30,34,Orthopedics,30.72,10.85,190,8.36,0,0,34
2021-11-15,14,29,34,Orthopedics,58.47,22.96,356,1.83,0,0,24
2021-11-15,15,24,28,General Medicine,31.66,22.64,165,9.93,0,1,23
2021-11-15,16,31,37,General Medicine,49.55,30.39,398,0.07,0,0,27
2021-11-15,17,39,38,Dermatology,66.9,33.26,130,5.04,0,0,37
2021-11-15,18,43,43,Orthopedics,39.15,34.18,358,0.38,0,0,40
2021-11-15,19,26,33,Pediatrics,79.52,38.98,172,4.21,0,0,26
2021-11-15,20,51,53,Dermatology,39.17,20.62,287,6.53,0,1,51
2021-11-15,21,31,35,General Medicine,46.49,14.81,175,1.81,0,1,33
2021-11-15,22,34,34,Cardiology,30.35,11.25,346,0.0,0,1,34
2021-11-15,23,18,20,Orthopedics,59.27,38.21,161,2.61,0,0,20
2021-11-16,0,40,38,Pediatrics,67.75,28.6,323,0.35,0,1,44
2021-11-16,1,28,28,General Medicine,83.6,19.77,67,5.4,0,0,31
2021-11-16,2,18,21,Dermatology,77.46,17.05,272,0.0,0,1,15
2021-11-16,3,30,31,General Medicine,75.71,21.0,93,0.0,0,0,28
2021-11-16,4,22,22,Cardiology,51.62,33.58,340,10.29,0,0,26
2021-11-16,5,24,26,General Medicine,45.83,8.2,179,0.0,0,0,21
2021-11-16,6,25,29,Orthopedics,53.06,28.85,249,0.0,0,0,26
2021-11-16,7,28,30,Orthopedics,55.64,23.43,93,0.0,0,0,26
2021-11-16,8,30,36,Pediatrics,31.39,32.57,264,8.61,0,1,28
2021-11-16,9,56,62,ENT,31.19,32.4,357,13.58,0,0,54
2021-11-16,10,45,53,General Medicine,80.46,27.48,157,0.0,0,0,48
2021-11-16,11,38,38,Dermatology,25.15,40.48,117,0.67,0,0,33
2021-11-16,12,43,45,Orthopedics,45.31,39.05,321,6.12,0,0,41
2021-11-16,13,29,32,Pediatrics,58.85,32.24,308,4.24,0,0,26
2021-11-16,14,22,30,Neurology,86.88,33.78,118,4.23,0,0,21
2021-11-16,15,26,28,Neurology,58.96,37.2,357,8.85,0,0,26
2021-11-16,16,23,21,Cardiology,82.4,24.52,363,7.95,0,1,22
2021-11-16,17,36,38,Orthopedics,33.33,29.69,77,3.1,0,0,33
2021-11-16,18,44,50,General Medicine,56.22,32.65,377,0.0,0,0,48
2021-11-16,19,35,40,General Medicine,64.07,33.6,152,4.57,0,0,31
2021-11-16,20,36,34,ENT,58.01,21.7,397,8.46,1,0,38
2021-11-16,21,47,49,Dermatology,93.28,33.17,207,5.68,0,1,45
2021-11-16,22,25,23,Cardiology,51.46,14.55,289,12.33,0,0,25
2021-11-16,23,32,36,Dermatology,57.75,25.43,249,2.48,0,0,27
2021-11-17,0,26,32,Neurology,59.32,36.17,350,0.16,0,0,24
2021-11-17,1,34,40,ENT,59.65,29.29,206,2.36,0,0,37
2021-11-17,2,31,30,ENT,60.57,11.28,360,5.62,0,0,35
2021-11-17,3,24,31,Orthopedics,64.49,31.67,235,9.43,0,0,27
2021-11-17,4,28,32,Neurology,36.75,26.68,324,0.0,0,0,24
2021-11-17,5,26,33,Cardiology,69.19,40.15,190,0.0,0,1,24
2021-11-17,6,24,28,Orthopedics,70.31,34.39,239,5.65,0,0,21
2021-11-17,7,33,35,Dermatology,39.05,8.59,352,0.0,0,0,33
2021-11-17,8,34,40,Cardiology,55.98,30.39,181,2.22,0,0,36
2021-11-17,9,53,53,Orthopedics,40.15,30.68,113,8.07,1,0,53
2021-11-17,10,34,31,Dermatology,56.45,15.81,385,1.28,0,1,35
2021-11-17,11,38,37,ENT,62.36,25.12,317,10.48,0,0,35
2021-11-17,12,28,34,Pediatrics,56.83,24.48,89,4.76,0,0,24
2021-11-17,13,29,30,Pediatrics,87.72,10.04,80,1.97,0,0,31
2021-11-17,14,26,29,Orthopedics,49.04,18.96,174,1.84,1,0,25
2021-11-17,15,31,36,ENT,92.34,34.35,192,0.0,0,0,31
2021-11-17,16,25,27,Dermatology,73.63,41.57,168,0.0,0,0,21
2021-11-17,17,52,50,Orthopedics,50.22,36.16,302,0.31,0,0,54
2021-11-17,18,52,53,Neurology,85.03,23.03,357,6.61,0,1,52
2021-11-17,19,49,57,Neurology,44.54,37.85,153,0.0,0,0,46
2021-11-17,20,39,42,General Medicine,85.9,24.05,201,4.29,0,0,34
2021-11-17,21,40,44,ENT,43.34,19.64,338,0.0,0,0,35
2021-11-17,22,37,42,ENT,36.34,28.92,109,0.0,1,0,32
2021-11-17,23,32,40,Dermatology,49.01,24.44,107,4.06,0,1,36
2021-11-18,0,26,28,ENT,58.52,36.39,209,3.55,0,0,23
2021-11-18,1,23,21,Dermatology,43.98,30.09,361,7.3,0,0,23
2021-11-18,2,24,24,Cardiology,47.51,41.82,287,10.92,0,0,20
2021-11-18,3,19,23,Neurology,86.84,8.8,281,6.44,0,0,20
2021-11-18,4,29,32,Neurology,37.0,13.86,346,4.29,1,0,29
2021-11-18,5,27,34,Orthopedics,44.64,23.8,227,0.0,0,0,24
2021-11-18,6,27,26,Orthopedics,42.3,20.28,227,17.89,0,0,22
2021-11-18,7,33,35,Dermatology,68.02,8.74,355,2.31,0,1,35
2021-11-18,8,42,46,Cardiology,40.27,10.77,112,13.32,0,0,37
2021-11-18,9,36,37,Orthopedics,88.89,21.37,196,3.23,0,1,39
2021-11-18,10,37,35,Orthopedics,79.72,25.71,276,10.0,0,0,40
2021-11-18,11,46,46,General Medicine,85.57,25.67,119,9.14,0,1,41
2021-11-18,12,47,48,Dermatology,82.5,35.8,226,3.25,0,1,49
2021-11-18,13,25,33,Neurology,51.22,36.78,146,0.0,0,0,22
2021-11-18,14,23,29,Orthopedics,46.91,27.33,245,14.2,0,1,26
2021-11-18,15,26,31,General Medicine,80.06,19.75,92,3.16,0,0,23
2021-11-18,16,38,42,General Medicine,84.93,30.48,295,1.53,0,1,42
2021-11-18,17,40,48,Pediatrics,77.87,32.27,192,8.24,0,1,39
2021-11-18,18,39,45,Pediatrics,29.4,28.75,97,2.25,0,1,42
2021-11-18,19,28,29,Cardiology,88.24,18.29,140,14.56,0,0,28
2021-11-18,20,39,47,Orthopedics,64.63,32.07,122,4.64,0,1,42
2021-11-18,21,36,35,Orthopedics,60.65,40.58,182,0.28,0,0,38
2021-11-18,22,20,18,Neurology,37.32,30.24,312,0.0,0,1,21
2021-11-18,23,35,42,General Medicine,77.48,31.86,199,7.16,0,0,33
2021-11-19,0,21,19,Dermatology,65.23,27.12,290,7.86,0,0,22
2021-11-19,1,28,31,Dermatology,54.53,30.95,271,2.21,0,1,24
2021-11-19,2,27,31,General Medicine,47.36,40.19,267,12.9,0,0,31
2021-11-19,3,31,31,Neurology,41.9,20.87,386,6.64,0,0,31
2021-11-19,4,20,18,Cardiology,88.48,31.15,240,0.0,0,0,17
2021-11-19,5,27,26,Pediatrics,33.07,29.29,368,8.0,0,0,23
2021-11-19,6,21,25,Pediatrics,94.05,27.53,228,0.0,0,0,18
2021-11-19,7,32,32,Neurology,30.62,27.75,169,1.42,0,0,36
2021-11-19,8,47,51,Pediatrics,40.88,39.78,179,4.37,0,0,45
2021-11-19,9,48,48,Cardiology,62.65,34.11,372,5.64,0,0,46
2021-11-19,10,34,34,Neurology,30.32,15.82,99,4.8,0,0,32
2021-11-19,11,53,51,General Medicine,44.61,15.13,369,8.06,0,0,57
2021-11-19,12,42,50,Neurology,63.77,21.4,170,0.0,0,1,43
2021-11-19,13,32,41,ENT,39.63,8.01,89,5.5,0,0,32
2021-11-19,14,28,26,Dermatology,87.38,17.83,272,2.21,0,0,28
2021-11-19,15,27,34,Cardiology,89.7,12.53,149,0.99,0,1,23
2021-11-19,16,24,27,General Medicine,28.53,31.36,272,5.16,0,0,21
2021-11-19,17,42,42,Neurology,69.64,41.86,255,2.98,0,0,46
2021-11-19,18,41,42,Dermatology,36.22,18.15,124,1.97,0,0,36
2021-11-19,19,54,54,Neurology,35.14,23.79,295,10.22,1,0,51
2021-11-19,20,53,52,Dermatology,84.68,31.96,288,0.0,0,0,50
2021-11-19,21,42,51,ENT,73.17,23.59,68,0.45,1,0,38
2021-11-19,22,27,26,General Medicine,77.84,38.68,347,0.0,0,1,24
2021-11-19,23,34,36,Pediatrics,33.67,23.38,213,0.0,0,1,34
2021-11-20,0,27,28,Orthopedics,42.79,17.92,331,0.22,0,1,24
2021-11-20,1,21,25,Neurology,75.75,19.25,121,2.72,0,0,25
2021-11-20,2,18,19,Pediatrics,31.06,11.35,168,1.15,0,0,21
2021-11-20,3,25,25,Orthopedics,49.08,10.73,371,0.61,0,1,29
2021-11-20,4,21,22,Neurology,87.57,26.07,345,1.38,0,1,22
2021-11-20,5,29,28,Neurology,67.84,16.59,139,5.63,0,0,32
2021-11-20,6,21,24,Dermatology,78.11,38.24,86,0.0,0,1,18
2021-11-20,7,20,27,ENT,41.59,18.45,120,0.0,0,1,23
2021-11-20,8,35,37,General Medicine,85.39,19.68,261,7.25,0,1,30
2021-11-20,9,32,34,Pediatrics,60.84,34.23,372,8.72,0,0,31
2021-11-20,10,29,30,Cardiology,29.92,22.65,269,0.59,1,0,31
2021-11-20,11,36,38,Neurology,41.16,20.57,130,5.52,1,0,32
2021-11-20,12,43,51,Pediatrics,34.67,15.84,93,12.39,0,0,38
2021-11-20,13,16,22,Neurology,56.65,26.63,68,9.07,0,0,19
2021-11-20,14,13,18,Neurology,30.32,36.69,324,11.63,0,0,16
2021-11-20,15,18,20,Pediatrics,65.55,26.54,125,4.33,0,1,15
2021-11-20,16,26,32,Neurology,94.12,38.75,314,2.12,0,1,25
2021-11-20,17,33,32,Neurology,37.7,36.09,271,9.35,0,1,29
2021-11-20,18,38,42,Orthopedics,27.75,25.03,390,0.0,0,1,37
2021-11-20,19,31,34,Orthopedics,66.61,39.33,389,6.81,0,1,26
2021-11-20,20,25,29,Dermatology,91.93,23.44,168,6.86,0,0,22
2021-11-20,21,25,27,Neurology,34.01,27.06,63,3.09,0,1,20
2021-11-20,22,23,23,Cardiology,56.53,19.74,103,8.48,0,0,20
2021-11-20,23,23,24,Neurology,29.71,19.71,110,0.04,0,0,26
2021-11-21,0,20,26,Neurology,33.32,13.86,198,14.54,1,0,16
2021-11-21,1,23,26,Dermatology,25.09,35.7,63,2.5,0,0,27
2021-11-21,2,17,20,Dermatology,48.66,8.59,267,0.0,0,0,14
2021-11-21,3,23,28,General Medicine,73.75,26.23,378,4.99,0,0,27
2021-11-21,4,20,28,Dermatology,30.19,17.19,138,1.35,0,0,22
2021-11-21,5,22,21,Neurology,41.75,22.57,258,6.72,0,1,23
2021-11-21,6,25,22,Cardiology,92.68,37.32,326,0.0,0,0,21
2021-11-21,7,18,19,Cardiology,32.91,22.61,179,4.47,0,0,15
2021-11-21,8,42,39,Dermatology,47.06,31.16,349,0.0,0,0,40
2021-11-21,9,37,37,General Medicine,39.17,39.84,387,0.0,1,1,39
2021-11-21,10,47,55,Dermatology,81.2,20.91,166,1.93,0,0,48
2021-11-21,11,47,48,Orthopedics,85.8,9.32,314,7.66,0,1,46
